,Trade,StartTime,EndTime,ElapseTime
590,20200923045819,23-09-2020 05:15:29.435000,23-09-2020 05:18:34.601000,185166.0
591,20200923045819,23-09-2020 05:15:31.368000,23-09-2020 05:19:15.497000,224129.0
592,20200923045820,23-09-2020 05:15:29.439000,23-09-2020 05:20:40.413000,310974.0
593,20200923045820,23-09-2020 05:15:31.373000,23-09-2020 05:18:36.300000,184927.0
594,20200923045821,23-09-2020 05:15:31.410000,23-09-2020 05:19:09.884000,218474.0
595,20200923045821,23-09-2020 05:15:29.443000,23-09-2020 05:17:47.707000,138264.0
596,20200923045822,23-09-2020 05:15:29.448000,23-09-2020 05:19:10.987000,221539.0
597,20200923045822,23-09-2020 05:15:31.417000,23-09-2020 05:17:48.722000,137305.0
598,20200923045823,23-09-2020 05:15:31.423000,23-09-2020 05:17:49.224000,137801.0
599,20200923045823,23-09-2020 05:15:29.452000,23-09-2020 05:20:36.164000,306712.0
600,20200923045824,23-09-2020 05:15:29.458000,23-09-2020 05:18:38.013000,188555.0
601,20200923045824,23-09-2020 05:15:31.429000,23-09-2020 05:19:18.016000,226587.0
602,20200923045825,23-09-2020 05:15:31.434000,23-09-2020 05:19:23.509000,232075.0
603,20200923045825,23-09-2020 05:15:29.469000,23-09-2020 05:18:37.224000,187755.0
604,20200923045826,23-09-2020 05:15:31.438000,23-09-2020 05:18:38.813000,187375.0
605,20200923045826,23-09-2020 05:15:29.475000,23-09-2020 05:20:42.715000,313240.0
606,20200923045827,23-09-2020 05:15:31.443000,23-09-2020 05:19:20.713000,229270.0
607,20200923045827,23-09-2020 05:15:29.509000,23-09-2020 05:18:40.409000,190900.0
608,20200923045828,23-09-2020 05:15:29.520000,23-09-2020 05:17:46.010000,136490.0
609,20200923045828,23-09-2020 05:15:31.448000,23-09-2020 05:20:48.360000,316912.0
610,20200923045829,23-09-2020 05:15:31.452000,23-09-2020 05:20:44.724000,313272.0
611,20200923045829,23-09-2020 05:15:29.536000,23-09-2020 05:17:48.211000,138675.0
612,20200923045831,23-09-2020 05:15:31.456000,23-09-2020 05:18:43.848000,192392.0
613,20200923045831,23-09-2020 05:15:29.542000,23-09-2020 05:19:13.217000,223675.0
614,20200923045832,23-09-2020 05:15:31.460000,23-09-2020 05:18:39.599000,188139.0
615,20200923045832,23-09-2020 05:15:29.547000,23-09-2020 05:19:25.179000,235632.0
616,20200923045833,23-09-2020 05:15:31.464000,23-09-2020 05:19:22.430000,230966.0
617,20200923045833,23-09-2020 05:15:29.554000,23-09-2020 05:18:42.118000,192564.0
618,20200923045834,23-09-2020 05:15:31.470000,23-09-2020 05:20:50.334000,318864.0
619,20200923045834,23-09-2020 05:15:29.558000,23-09-2020 05:18:41.296000,191738.0
620,20200923045835,23-09-2020 05:15:29.562000,23-09-2020 05:18:43.002000,193440.0
621,20200923045835,23-09-2020 05:15:31.474000,23-09-2020 05:19:27.066000,235592.0
622,20200923045836,23-09-2020 05:15:29.567000,23-09-2020 05:19:13.760000,224193.0
623,20200923045836,23-09-2020 05:15:31.505000,23-09-2020 05:17:50.814000,139309.0
624,20200923045837,23-09-2020 05:15:31.519000,23-09-2020 05:17:51.828000,140309.0
625,20200923045837,23-09-2020 05:15:29.571000,23-09-2020 05:20:39.162000,309591.0
626,20200923045838,23-09-2020 05:15:31.529000,23-09-2020 05:17:52.522000,140993.0
627,20200923045838,23-09-2020 05:15:29.575000,23-09-2020 05:19:16.566000,226991.0
628,20200923045839,23-09-2020 05:15:29.578000,23-09-2020 05:20:47.008000,317430.0
629,20200923045839,23-09-2020 05:15:31.535000,23-09-2020 05:17:50.323000,138788.0
630,20200923045840,23-09-2020 05:15:31.539000,23-09-2020 05:17:49.728000,138189.0
631,20200923045840,23-09-2020 05:15:29.582000,23-09-2020 05:20:52.332000,322750.0
632,20200923045841,23-09-2020 05:15:29.586000,23-09-2020 05:20:41.119000,311533.0
633,20200923045841,23-09-2020 05:15:31.547000,23-09-2020 05:17:53.706000,142159.0
634,20200923045842,23-09-2020 05:15:31.551000,23-09-2020 05:20:47.610000,316059.0
635,20200923045842,23-09-2020 05:15:29.589000,23-09-2020 05:18:45.430000,195841.0
636,20200923045843,23-09-2020 05:15:29.593000,23-09-2020 05:18:49.614000,200021.0
637,20200923045843,23-09-2020 05:15:31.555000,23-09-2020 05:19:19.166000,227611.0
638,20200923045844,23-09-2020 05:15:31.559000,23-09-2020 05:17:51.308000,139749.0
639,20200923045844,23-09-2020 05:15:29.605000,23-09-2020 05:19:24.601000,234996.0
640,20200923045845,23-09-2020 05:15:29.623000,23-09-2020 05:18:44.613000,194990.0
641,20200923045845,23-09-2020 05:15:31.563000,23-09-2020 05:19:28.960000,237397.0
642,20200923045846,23-09-2020 05:15:29.637000,23-09-2020 05:20:43.416000,313779.0
643,20200923045846,23-09-2020 05:15:31.567000,23-09-2020 05:18:51.211000,199644.0
644,20200923045847,23-09-2020 05:15:31.571000,23-09-2020 05:18:46.332000,194761.0
645,20200923045847,23-09-2020 05:15:29.642000,23-09-2020 05:20:54.350000,324708.0
646,20200923045848,23-09-2020 05:15:31.576000,23-09-2020 05:19:21.308000,229732.0
647,20200923045848,23-09-2020 05:15:29.647000,23-09-2020 05:18:52.999000,203352.0
648,20200923045850,23-09-2020 05:15:31.580000,23-09-2020 05:20:45.675000,314095.0
649,20200923045850,23-09-2020 05:15:29.651000,23-09-2020 05:17:56.594000,146943.0
650,20200923045851,23-09-2020 05:15:29.656000,23-09-2020 05:18:47.108000,197452.0
651,20200923045851,23-09-2020 05:15:31.607000,23-09-2020 05:20:49.703000,318096.0
652,20200923045852,23-09-2020 05:15:29.660000,23-09-2020 05:18:55.620000,205960.0
653,20200923045852,23-09-2020 05:15:31.617000,23-09-2020 05:19:23.003000,231386.0
654,20200923045853,23-09-2020 05:15:29.665000,23-09-2020 05:20:51.026000,321361.0
655,20200923045853,23-09-2020 05:15:31.623000,23-09-2020 05:17:53.120000,141497.0
656,20200923045854,23-09-2020 05:15:29.669000,23-09-2020 05:19:27.679000,238010.0
657,20200923045854,23-09-2020 05:15:31.627000,23-09-2020 05:17:54.296000,142669.0
658,20200923045855,23-09-2020 05:15:29.675000,23-09-2020 05:19:31.003000,241328.0
659,20200923045855,23-09-2020 05:15:31.632000,23-09-2020 05:18:47.922000,196290.0
660,20200923045856,23-09-2020 05:15:31.636000,23-09-2020 05:20:53.003000,321367.0
661,20200923045856,23-09-2020 05:15:29.680000,23-09-2020 05:17:54.898000,145218.0
662,20200923045857,23-09-2020 05:15:31.640000,23-09-2020 05:20:53.609000,321969.0
663,20200923045857,23-09-2020 05:15:29.684000,23-09-2020 05:18:52.196000,202512.0
664,20200923045858,23-09-2020 05:15:29.688000,23-09-2020 05:17:58.243000,148555.0
665,20200923045858,23-09-2020 05:15:31.644000,23-09-2020 05:19:24.021000,232377.0
666,20200923045859,23-09-2020 05:15:29.692000,23-09-2020 05:18:48.712000,199020.0
667,20200923045859,23-09-2020 05:15:31.648000,23-09-2020 05:19:31.553000,239905.0
668,20200923045900,23-09-2020 05:15:31.653000,23-09-2020 05:17:57.120000,145467.0
669,20200923045900,23-09-2020 05:15:29.696000,23-09-2020 05:20:55.018000,325322.0
670,20200923045901,23-09-2020 05:15:31.657000,23-09-2020 05:19:32.258000,240601.0
671,20200923045901,23-09-2020 05:15:29.700000,23-09-2020 05:18:50.505000,200805.0
672,20200923045902,23-09-2020 05:15:31.661000,23-09-2020 05:20:57.309000,325648.0
673,20200923045902,23-09-2020 05:15:29.704000,23-09-2020 05:17:55.493000,145789.0
674,20200923045903,23-09-2020 05:15:29.716000,23-09-2020 05:20:49.069000,319353.0
675,20200923045903,23-09-2020 05:15:31.666000,23-09-2020 05:17:59.218000,147552.0
676,20200923045904,23-09-2020 05:15:31.669000,23-09-2020 05:19:25.891000,234222.0
677,20200923045904,23-09-2020 05:15:29.722000,23-09-2020 05:19:00.382000,210660.0
678,20200923045905,23-09-2020 05:15:31.673000,23-09-2020 05:19:33.579000,241906.0
679,20200923045905,23-09-2020 05:15:29.729000,23-09-2020 05:17:56.008000,146279.0
680,20200923045907,23-09-2020 05:15:31.720000,23-09-2020 05:18:00.693000,148973.0
681,20200923045907,23-09-2020 05:15:29.736000,23-09-2020 05:19:26.411000,236675.0
682,20200923045908,23-09-2020 05:15:31.724000,23-09-2020 05:18:53.814000,202090.0
683,20200923045908,23-09-2020 05:15:29.741000,23-09-2020 05:20:58.015000,328274.0
684,20200923045909,23-09-2020 05:15:29.745000,23-09-2020 05:20:55.839000,326094.0
685,20200923045909,23-09-2020 05:15:31.729000,23-09-2020 05:17:57.708000,145979.0
686,20200923045910,23-09-2020 05:15:31.733000,23-09-2020 05:20:51.708000,319975.0
687,20200923045910,23-09-2020 05:15:29.750000,23-09-2020 05:18:01.740000,151990.0
688,20200923045911,23-09-2020 05:15:29.753000,23-09-2020 05:19:05.014000,215261.0
689,20200923045911,23-09-2020 05:15:31.737000,23-09-2020 05:19:28.463000,236726.0
690,20200923045912,23-09-2020 05:15:29.757000,23-09-2020 05:18:54.695000,204938.0
691,20200923045912,23-09-2020 05:15:31.742000,23-09-2020 05:19:34.288000,242546.0
692,20200923045913,23-09-2020 05:15:31.746000,23-09-2020 05:19:29.659000,237913.0
693,20200923045913,23-09-2020 05:15:29.760000,23-09-2020 05:18:03.620000,153860.0
694,20200923045914,23-09-2020 05:15:29.764000,23-09-2020 05:19:30.471000,240707.0
695,20200923045914,23-09-2020 05:15:31.752000,23-09-2020 05:18:04.218000,152466.0
696,20200923045915,23-09-2020 05:15:29.767000,23-09-2020 05:17:58.707000,148940.0
697,20200923045915,23-09-2020 05:15:31.758000,23-09-2020 05:20:58.867000,327109.0
698,20200923045916,23-09-2020 05:15:29.771000,23-09-2020 05:18:56.513000,206742.0
699,20200923045916,23-09-2020 05:15:31.762000,23-09-2020 05:20:56.538000,324776.0
